order_time,original_product_id,age,price,age_range,prefecture,area,tab,big_category,middle_category,color,favorite,review
2015/12/02 0:00:00,859294,33,2622,30歳-34歳,大阪府,近畿,メンズ,トップス,シャツ,M,12,0
2015/09/05 0:00:00,689468,17,1690,15歳-19歳,北海道,北海道,レディース,スカート,ひざ丈スカート,F,680,4.25
2013/08/14 0:00:00,281674,27,1854,25歳-29歳,東京都,関東,レディース,トップス,カットソー,Mサイズ,234,4
2015/05/06 0:00:00,587302,53,2480,50歳-54歳,兵庫県,近畿,レディース,アウター,ジャケット・ブルゾン,フリー,24338,3.94
2015/09/09 0:00:00,692961,50,950,50歳-54歳,神奈川県,関東,レディース,トップス,Ｔシャツ,ブラック,21022,3.97
2014/04/27 0:00:00,484771,21,2100,20歳-24歳,東京都,関東,レディース,トップス,Ｔシャツ,ワンサイズ,946,3.82
2013/05/06 0:00:00,143954,25,1226,25歳-29歳,埼玉県,関東,レディース,ワンピース・ドレス,ワンピース,黒色,274,2.8
2014/10/17 0:00:00,586165,28,1962,25歳-29歳,大阪府,近畿,レディース,トップス,シャツ,チェック柄,302,3.33
2015/01/11 0:00:00,586462,24,2027,20歳-24歳,熊本県,九州,レディース,シューズ,ブーティ,L,426,4
2013/07/30 0:00:00,273733,28,1886,25歳-29歳,高知県,四国,レディース,シューズ,サンダル,M,41,4.66
2016/07/03 0:00:00,1202041,47,2831,45歳-49歳,愛知県,中部,レディース,ワンピース・ドレス,サロペット,オフホワイト,13264,3.69
2016/08/15 0:00:00,752009,28,699,25歳-29歳,広島県,中国,レディース,トップス,Ｔシャツ,ブラック,14329,4.26
2015/12/01 0:00:00,419682,27,1093,25歳-29歳,東京都,関東,レディース,インナー,ブラ&ショーツセット,5.ブラック,7338,4.2
2015/11/15 0:00:00,755654,22,1794,20歳-24歳,茨城県,関東,レディース,パンツ,デニム,L(004),45594,4.16
2016/06/06 0:00:00,747274,27,1389,25歳-29歳,静岡県,中部,レディース,シューズ,フラットシューズ,【38】<br>(23.5cm〜24.0cm),1698,3.88
2014/10/03 0:00:00,475274,41,790,40歳-44歳,奈良県,近畿,レディース,シューズ,サンダル,シルバー,36225,4.3
2014/06/09 0:00:00,504620,24,2900,20歳-24歳,新潟県,中部,レディース,トップス,キャミソール,O.WHT,228,4
2016/03/24 0:00:00,818080,42,2748,40歳-44歳,東京都,関東,レディース,シューズ,ローファー,S(002),357,4
2015/07/21 0:00:00,783847,22,2831,20歳-24歳,東京都,関東,メンズ,トップス,Ｔシャツ,Lサイズ,13,0
2016/07/08 0:00:00,824125,21,1480,20歳-24歳,高知県,四国,レディース,アウター,デニムジャケット,L(ダークブルー),62920,4.01
2014/10/05 0:00:00,597583,29,2856,25歳-29歳,宮城県,東北,レディース,トップス,カーディガン,イエロー,44,0
2016/01/10 0:00:00,638862,22,1658,20歳-24歳,大阪府,近畿,レディース,パンツ,パンツ全般,Lサイズ,115398,4.06
2016/11/03 0:00:00,834698,30,1666,30歳-34歳,三重県,近畿,レディース,小物,マフラー,-,2237,4.69
2016/05/13 0:00:00,1123034,40,2742,40歳-44歳,埼玉県,関東,レディース,帽子,帽子全般,F（フリーサイズ）,664,4.8
2013/02/18 0:00:00,78045,29,2076,25歳-29歳,広島県,中国,レディース,パンツ,パンツ全般,L,62,5
2016/08/07 0:00:00,721042,36,3720,35歳-39歳,千葉県,関東,レディース,水着,ワンピース水着,XL,1472,2.75
2016/09/01 0:00:00,1132936,20,931,20歳-24歳,香川県,四国,レディース,パンツ,その他パンツ,ワンサイズ,7854,3.88
2013/06/29 0:00:00,230472,29,2362,25歳-29歳,熊本県,九州,レディース,ワンピース・ドレス,ワンピース,,265,4.25
2017/02/02 0:00:00,1424345,21,2158,20歳-24歳,大阪府,近畿,レディース,トップス,ブラウス,-,89,0
2013/11/12 0:00:00,317165,22,1219,20歳-24歳,愛知県,中部,レディース,帽子,ニット帽,F(フリーサイズ)(020),215,3.83
2013/12/29 0:00:00,113998,22,867,20歳-24歳,岡山県,中国,レディース,シューズ,ムートンブーツ,グレー,54574,4.12
2015/05/24 0:00:00,692961,25,950,25歳-29歳,東京都,関東,レディース,トップス,Ｔシャツ,ブラック,21022,3.97
2015/01/25 0:00:00,668404,26,2277,25歳-29歳,神奈川県,関東,レディース,トップス,カットソー,M,522,3.95
2013/04/30 0:00:00,133160,21,2362,20歳-24歳,神奈川県,関東,不明,,,花柄ブルー02,1092,3.9
2016/10/13 0:00:00,294299,24,1690,20歳-24歳,東京都,関東,レディース,シューズ,パンプス,ダークグレー,94666,3.99
2013/07/22 0:00:00,280510,28,1896,25歳-29歳,茨城県,関東,レディース,アクセサリー,ネックレス,フリーサイズ(007),122,5
2016/11/04 0:00:00,1290326,19,1750,15歳-19歳,広島県,中国,レディース,シューズ,スニーカー,M,5751,3.77
2017/01/08 0:00:00,1047598,40,1012,40歳-44歳,埼玉県,関東,キッズ,ワンピース・ドレス,ワンピース,140cm,1860,4.56
2012/07/09 0:00:00,73359,27,1220,25歳-29歳,北海道,北海道,不明,,,S,9,0
2016/07/08 0:00:00,765511,38,786,35歳-39歳,岡山県,中国,メンズ,トップス,Ｔシャツ,M,2199,4.1
2016/12/16 0:00:00,1415900,33,8962,30歳-34歳,大阪府,近畿,レディース,ワンピース・ドレス,ドレス,Ivory,268,0
2015/08/22 0:00:00,781539,25,2269,25歳-29歳,埼玉県,関東,レディース,ワンピース・ドレス,ワンピース,FREE,850,4
2016/07/09 0:00:00,789485,24,1580,20歳-24歳,神奈川県,関東,レディース,トップス,ノースリーブ,フリー,31815,3.72
2016/09/15 0:00:00,969944,16,2760,15歳-19歳,愛知県,中部,レディース,パンツ,パンツ全般,ブラック,10427,4.11
2015/07/24 0:00:00,748750,24,1980,20歳-24歳,埼玉県,関東,レディース,トップス,カットソー,ホワイト,1311,4.3
2015/08/13 0:00:00,740727,24,722,20歳-24歳,宮崎県,九州,レディース,インナー,シリコンブラ,ヌード（肌色）,31828,3.64
2012/11/29 0:00:00,126194,25,2848,25歳-29歳,北海道,北海道,レディース,アウター,ロングコート,ブラック【即納】,876,2.53
2016/05/20 0:00:00,777724,48,1380,45歳-49歳,北海道,北海道,レディース,トップス,チュニック,L,7625,3.05
2016/07/10 0:00:00,1184573,38,2099,35歳-39歳,東京都,関東,レディース,パンツ,オールインワン,グレー,454,1
2015/06/03 0:00:00,195053,26,300,25歳-29歳,福岡県,九州,不明,,,フリー,1185,3.96
2014/04/07 0:00:00,410381,28,2250,25歳-29歳,埼玉県,関東,レディース,シューズ,パンプス,S(000),249,2.88
2015/01/03 0:00:00,679280,35,1980,35歳-39歳,東京都,関東,レディース,パンツ,パンツ全般,26,1041,3.14
2013/12/15 0:00:00,366327,26,1612,25歳-29歳,愛知県,中部,レディース,パンツ,ショートパンツ,S〜M,745,4
2016/11/08 0:00:00,1323036,32,1399,30歳-34歳,神奈川県,関東,キッズ,パンツ,パンツ全般,120,2996,4.29
2016/05/23 0:00:00,741705,22,6139,20歳-24歳,大阪府,近畿,レディース,ワンピース・ドレス,サロペット,ブルー,3526,4.63
2013/10/14 0:00:00,234667,25,1505,25歳-29歳,福岡県,九州,レディース,トップス,ブラウス,ホワイト,17767,3.2
2014/07/07 0:00:00,526189,55,800,55歳-59歳,岡山県,中国,不明,,,オレンジ,75,2
2016/10/25 0:00:00,1348348,32,2630,30歳-34歳,山梨県,中部,レディース,ワンピース・ドレス,ワンピース,L,1652,4.5
2015/05/15 0:00:00,695736,23,2900,20歳-24歳,兵庫県,近畿,レディース,ワンピース・ドレス,ワンピース,Mサイズ,190,0
2016/09/23 0:00:00,1047584,40,1120,40歳-44歳,神奈川県,関東,キッズ,パンツ,パンツ全般,130cm,8446,4.46
2014/05/29 0:00:00,484363,24,2641,20歳-24歳,東京都,関東,レディース,シューズ,パンプス,S,1325,2.94
2014/09/01 0:00:00,437496,20,140,20歳-24歳,奈良県,近畿,不明,,,選択,81,5
2016/04/16 0:00:00,961944,26,2013,25歳-29歳,栃木県,関東,メンズ,トップス,パーカ,L,239,4
2015/12/19 0:00:00,873486,60,3285,60歳-64歳,神奈川県,関東,レディース,トップス,ニット・セーター,グレー,14992,3.12
2016/04/29 0:00:00,677870,21,580,20歳-24歳,岩手県,東北,レディース,ワンピース・ドレス,ワンピース,Mサイズ,328,4
2014/05/27 0:00:00,486298,26,2483,25歳-29歳,神奈川県,関東,レディース,シューズ,サンダル,L(002),1725,2.87
2015/10/01 0:00:00,585418,29,1990,25歳-29歳,広島県,中国,レディース,スカート,ひざ丈スカート,カーキ,5813,3.86
2016/08/13 0:00:00,745461,17,1480,15歳-19歳,愛知県,中部,レディース,トップス,カットソー,即納,297,5
2015/08/04 0:00:00,473793,36,1580,35歳-39歳,静岡県,中部,レディース,トップス,カットソー,◆フリー,19169,3.78
2015/02/04 0:00:00,680119,26,582,25歳-29歳,神奈川県,関東,メンズ,アクセサリー,ブレスレット・バングル,F,20,0
2015/07/19 0:00:00,508211,34,1080,30歳-34歳,大阪府,近畿,レディース,インナー,インナー全般,ホワイト,2840,3.68
2016/01/01 0:00:00,313465,22,1889,20歳-24歳,東京都,関東,レディース,バッグ,ハンドバッグ,アイボリーｘネイビー,37237,4.29
2014/11/02 0:00:00,581223,25,3705,25歳-29歳,東京都,関東,レディース,シューズ,ブーツ,23.5cm,1373,4.1
2013/06/12 0:00:00,220023,23,1886,20歳-24歳,埼玉県,関東,レディース,トップス,カットソー,M,10,3
2013/02/09 0:00:00,122283,23,934,20歳-24歳,茨城県,関東,レディース,トップス,パーカ,ホワイト,742,1.73
2016/10/25 0:00:00,1275169,39,1842,35歳-39歳,群馬県,関東,レディース,ワンピース・ドレス,ワンピース,ブラック,5127,3.01
2013/11/08 0:00:00,328569,20,1698,20歳-24歳,奈良県,近畿,レディース,スカート,ミニスカート,M,417,4.2
2015/01/10 0:00:00,638768,44,1649,40歳-44歳,千葉県,関東,レディース,ワンピース・ドレス,ワンピース,マキシ丈 L,1003,3.67
2014/11/09 0:00:00,586304,37,2760,35歳-39歳,群馬県,関東,レディース,アウター,ジャケット・ブルゾン,ブラック,57,2.5
2013/11/28 0:00:00,365887,51,3700,50歳-54歳,神奈川県,関東,レディース,ワンピース・ドレス,ワンピース,,482,2.62
2016/03/10 0:00:00,830227,29,800,25歳-29歳,宮城県,東北,レディース,小物,その他小物,2,2009,4.22
2015/11/06 0:00:00,588339,23,1608,20歳-24歳,熊本県,九州,レディース,トップス,Ｔシャツ,◆L,11319,3.15
2012/12/06 0:00:00,61013,25,360,25歳-29歳,栃木県,関東,レディース,インナー,インナー全般,ブラック,1293,4.29
2015/09/01 0:00:00,724627,32,1050,30歳-34歳,新潟県,中部,レディース,トップス,Ｔシャツ,ホワイト,22,0
2013/04/14 0:00:00,124118,32,934,30歳-34歳,宮崎県,九州,レディース,ワンピース・ドレス,ワンピース,M(001),20,0
2016/08/01 0:00:00,1140104,17,755,15歳-19歳,三重県,近畿,レディース,トップス,Ｔシャツ,ホワイト,12896,2.61
2016/01/05 0:00:00,860166,40,1500,40歳-44歳,北海道,北海道,レディース,トップス,チュニック,L,743,4.4
2014/10/15 0:00:00,418835,42,917,40歳-44歳,福島県,東北,キッズ,パンツ,レギンス,140,11883,4.32
2014/07/22 0:00:00,505908,23,1400,20歳-24歳,埼玉県,関東,レディース,トップス,キャミソール,フリー,4619,3.31
2016/01/01 0:00:00,873486,30,3285,30歳-34歳,兵庫県,近畿,レディース,トップス,ニット・セーター,レッド,14992,3.12
2015/05/10 0:00:00,599222,36,950,35歳-39歳,神奈川県,関東,レディース,パンツ,レギンス,S,42494,4.14
2016/10/09 0:00:00,1268790,33,163,30歳-34歳,,,レディース,アクセサリー,ピアス,ゴールド,10102,3.95
2016/09/20 0:00:00,599222,24,1000,20歳-24歳,大阪府,近畿,レディース,パンツ,レギンス,L,42494,4.14
2014/11/08 0:00:00,587240,37,648,35歳-39歳,埼玉県,関東,キッズ,トップス,Ｔシャツ,150,379,4.27
2016/08/07 0:00:00,1132583,26,1371,25歳-29歳,愛知県,中部,レディース,トップス,カットソー,M,3270,4.48
2014/09/08 0:00:00,313669,28,1980,25歳-29歳,千葉県,関東,レディース,トップス,パーカ,ライトグレー,24805,3.57
2015/11/13 0:00:00,307602,35,600,35歳-39歳,石川県,中部,レディース,インナー,Tバック,ブルー,417,4.83
2016/09/24 0:00:00,301136,23,723,20歳-24歳,茨城県,関東,レディース,パンツ,ショートパンツ,M(001),28219,3.86
2016/10/21 0:00:00,1249573,26,2475,25歳-29歳,大阪府,近畿,レディース,トップス,ニット・セーター,ブラック,5341,3.89
2015/11/27 0:00:00,559207,28,3980,25歳-29歳,熊本県,九州,レディース,アウター,トレンチコート,M,13326,4.09
2016/12/05 0:00:00,853260,19,2500,15歳-19歳,埼玉県,関東,レディース,ワンピース・ドレス,ワンピース,-,28834,4.4
2016/05/06 0:00:00,1047140,58,1000,55歳-59歳,宮崎県,九州,レディース,トップス,Ｔシャツ,M,26086,3.9
2016/12/08 0:00:00,1337960,18,2990,15歳-19歳,京都府,近畿,レディース,パンツ,デニム,ネイビー,1357,4.5
2016/07/11 0:00:00,1192101,31,1610,30歳-34歳,兵庫県,近畿,レディース,トップス,カーディガン,◆フリー,5003,3.21
2016/01/24 0:00:00,925619,41,2232,40歳-44歳,兵庫県,近畿,レディース,トップス,ニット・セーター,ホワイト,372,2
2014/03/19 0:00:00,343498,32,1410,30歳-34歳,愛知県,中部,レディース,トップス,カットソー,M,30,0
2017/02/06 0:00:00,990966,20,1204,20歳-24歳,大阪府,近畿,メンズ,インナー,ボクサーパンツ,OUTDOOR,898,3.63
2015/01/07 0:00:00,685842,37,1850,35歳-39歳,鹿児島県,九州,レディース,シューズ,スニーカー,XS(001),3810,3.87
2015/03/17 0:00:00,423407,18,1100,15歳-19歳,北海道,北海道,レディース,アクセサリー,リング,選択,1776,4.13
2015/10/18 0:00:00,141823,40,3500,40歳-44歳,大阪府,近畿,レディース,ワンピース・ドレス,ワンピース,ワンサイズ,3481,4.03
2016/11/30 0:00:00,1337002,35,184,35歳-39歳,埼玉県,関東,レディース,アクセサリー,ピアス,,1386,2
2014/10/22 0:00:00,475333,25,2552,25歳-29歳,静岡県,中部,メンズ,シューズ,ローファー,M(003)25.5cm-26.5cm,486,4.15
2015/09/15 0:00:00,552926,22,2916,20歳-24歳,大阪府,近畿,メンズ,トップス,カーディガン,M,604,4.46
2016/02/03 0:00:00,911508,21,1000,20歳-24歳,愛知県,中部,レディース,アクセサリー,時計,フリー,343,3.5
2016/09/17 0:00:00,1180550,22,799,20歳-24歳,埼玉県,関東,レディース,インナー,ブラ,ブラック,19902,3.72
2016/01/20 0:00:00,835298,47,2690,45歳-49歳,静岡県,中部,レディース,シューズ,パンプス,ブラック,93415,3.65
2014/04/26 0:00:00,278008,27,988,25歳-29歳,山口県,中国,レディース,トップス,チューブトップ,M(001),1944,4.18
2016/07/05 0:00:00,1049106,25,900,25歳-29歳,福岡県,九州,レディース,水着,その他水着,ブラック,194,0
2016/12/11 0:00:00,833684,47,998,45歳-49歳,長野県,中部,レディース,小物,ストール,フリーサイズ,10731,3.59
2016/03/16 0:00:00,963236,34,5926,30歳-34歳,愛知県,中部,レディース,ワンピース・ドレス,ワンピース,S,317,4
2015/10/01 0:00:00,702696,41,1280,40歳-44歳,福岡県,九州,レディース,トップス,カットソー,M,19166,3.86
2016/06/03 0:00:00,1095721,27,1580,25歳-29歳,大阪府,近畿,レディース,トップス,ノースリーブ,フリー,1366,3
2014/08/27 0:00:00,553523,23,1716,20歳-24歳,鳥取県,中国,レディース,トップス,ニット・セーター,ホワイト,9,0
2014/12/19 0:00:00,586420,50,3971,50歳-54歳,静岡県,中部,レディース,シューズ,ショートブーツ,S,3160,4.47
2014/03/14 0:00:00,411334,26,2134,25歳-29歳,群馬県,関東,不明,,,25.0cm,838,4.42
2014/11/07 0:00:00,578844,47,2980,45歳-49歳,埼玉県,関東,レディース,ワンピース・ドレス,ワンピース,ベージュ×ブラック,13452,3.65
2015/07/06 0:00:00,786600,24,1666,20歳-24歳,大阪府,近畿,レディース,バッグ,ハンドバッグ,ワンサイズ,1118,4.28
2015/03/01 0:00:00,691511,21,2905,20歳-24歳,東京都,関東,レディース,トップス,シャツ,レッド,8058,2.89
2014/04/02 0:00:00,419105,24,1710,20歳-24歳,愛知県,中部,不明,,,S,931,4.17
2014/02/07 0:00:00,406769,20,1097,20歳-24歳,神奈川県,関東,レディース,小物,スマホケース,F(フリーサイズ)(020),3676,3.67
2015/09/12 0:00:00,440484,32,1203,30歳-34歳,宮崎県,九州,不明,,,140,2760,4.01
2013/02/19 0:00:00,113713,30,2000,30歳-34歳,東京都,関東,レディース,カラーコンタクト,1年間タイプ,度数：-7.50,2140,3.91
2015/04/18 0:00:00,701288,35,703,35歳-39歳,三重県,近畿,メンズ,トップス,Ｔシャツ,L,5648,4.37
2014/11/27 0:00:00,25904,40,1188,40歳-44歳,愛知県,中部,レディース,パンツ,デニム,ラベンダー,10874,3.65
2016/10/31 0:00:00,233975,29,1760,25歳-29歳,東京都,関東,レディース,インナー,ブラ,ローズピンク,39381,4.51
2016/01/05 0:00:00,810310,40,2726,40歳-44歳,東京都,関東,レディース,トップス,ブラウス,レッド,1347,4.33
2014/02/02 0:00:00,334972,24,4500,20歳-24歳,東京都,関東,メンズ,トップス,ニット・セーター,wine-ワイン,3,0
2014/07/05 0:00:00,530141,48,801,45歳-49歳,大阪府,近畿,レディース,トップス,キャミソール,5.レッド,386,3.75
2015/10/04 0:00:00,739274,21,1401,20歳-24歳,沖縄県,九州,レディース,バッグ,ショルダーバッグ,ブラック,48200,3.51
2016/04/26 0:00:00,736742,21,499,20歳-24歳,北海道,北海道,レディース,トップス,タンクトップ,Mサイズ,1224,4.52
2013/08/19 0:00:00,133172,25,1886,25歳-29歳,愛知県,中部,不明,,,ブラック,6638,3.82
